customer_id,clv,value_decile,churn_probability,decision,net_value,value_at_risk,expected_value_saved,intervention_cost,churn_value,data_split,predicted_churn,outcome_class,churn_reason,contract,tenure_band,spend_band,city,latitude,longitude
8404-VIOMB,675.0,2,0.0473,Do not intervene,-50.41,31.96,9.59,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Lakehead,40.883853,-122.418258
2359-KLTEK,341.64,4,0.6102,Intervene,2.54,208.46,62.54,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Lookout,41.280478,-121.160249
5304-EFJLP,1205.82,1,0.122,Do not intervene,-15.88,147.05,44.12,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Los Molinos,40.059385,-122.091481
2673-ZALNP,143.28,9,0.1898,Do not intervene,-51.84,27.2,8.16,60.00,0,train,0,Correctly left alone,,One year,New,Low,Mcarthur,41.10831,-121.360362
9184-GALIL,73.62,10,0.1863,Do not intervene,-55.88,13.72,4.12,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Low,Mccloud,41.251322,-122.105209
4393-RYCRE,763.56,2,0.4343,Intervene,39.49,331.63,99.49,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Macdoel,41.769709,-121.92063
9746-MDMBK,816.84,2,0.3431,Intervene,24.07,280.25,84.07,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Manton,40.426679,-121.850421
3162-ZJZFU,333.18,4,0.5721,Do not intervene,-2.82,190.61,57.18,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Mill Creek,40.331975,-121.460674
8404-GFGCZ,236.16,7,0.7187,Do not intervene,-9.08,169.72,50.92,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Millville,40.531257,-122.148139
8875-AKBYH,303.66,5,0.8313,Intervene,15.73,252.45,75.73,60.00,0,test,1,False alarm,,Month-to-month,Established,High,Mineral,40.408796,-121.579609
0533-UCAAU,511.92,3,0.1229,Do not intervene,-41.12,62.94,18.88,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,Montgomery Creek,40.877552,-121.885884
1394-SUIUH,306.54,5,0.5158,Do not intervene,-12.57,158.1,47.43,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Mount Shasta,41.33832,-122.290756
3521-MNKLV,178.92,8,0.4232,Do not intervene,-37.29,75.72,22.71,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Nubieber,41.082472,-121.195215
2533-TIBIX,108.72,10,0.5662,Do not intervene,-41.53,61.55,18.47,60.00,0,train,1,False alarm,,Month-to-month,Established,Low,Oak Run,40.689243,-122.037023
5092-STPKP,202.86,8,0.3419,Do not intervene,-39.19,69.35,20.81,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Platina,40.367964,-122.937379
0114-PEGZZ,387.18,3,0.8142,Intervene,34.57,315.22,94.57,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Round Mountain,40.923558,-122.059933
3359-DSRKA,214.38,8,0.0204,Do not intervene,-58.69,4.36,1.31,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Scott Bar,41.737962,-123.07557
8639-NHQEI,1035.72,1,0.1019,Do not intervene,-28.35,105.51,31.65,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Seiad Valley,41.924174,-123.260788
7161-DFHUF,257.58,7,0.018,Do not intervene,-58.61,4.65,1.39,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Shasta,40.617614,-122.512861
3720-DBRWL,905.58,1,0.0435,Do not intervene,-48.19,39.37,11.81,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Tehama,40.021787,-122.127576
8565-WUXZU,915.84,1,0.0509,Do not intervene,-46.02,46.61,13.98,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Vina,39.955164,-122.018567
4994-OBRSZ,821.88,2,0.1125,Do not intervene,-32.26,92.48,27.74,60.00,0,test,0,Correctly left alone,,Two year,Established,High,Weed,41.465121,-122.380947
0562-FGDCR,805.14,2,0.0419,Do not intervene,-49.88,33.74,10.12,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Whitmore,40.637105,-121.906949
2436-QBZFP,141.12,9,0.6446,Do not intervene,-32.71,90.97,27.29,60.00,0,train,1,False alarm,,Month-to-month,Established,Medium,Yreka,41.764869,-122.671316
3420-YJLQT,286.38,6,0.86,Intervene,13.89,246.29,73.89,60.00,0,test,1,False alarm,,Month-to-month,New,High,Alturas,41.468877,-120.54229
6040-CGACY,70.56,10,0.3024,Do not intervene,-53.6,21.34,6.4,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Low,Blairsden Graeagle,39.783747,-120.661032
6582-PLFUU,211.14,8,0.0172,Do not intervene,-58.91,3.63,1.09,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Cedarville,41.505916,-120.152505
8242-PDSGJ,422.82,3,0.032,Do not intervene,-55.93,13.55,4.07,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Chilcoot,39.872961,-120.198876
0264-CNITK,217.08,7,0.0098,Do not intervene,-59.36,2.13,0.64,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Clio,39.745805,-120.580882
0089-IIQKO,359.82,4,0.7004,Intervene,15.61,252.03,75.61,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Coleville,38.42528,-119.475741
7839-NUIAA,215.28,8,0.2356,Do not intervene,-44.78,50.72,15.22,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,Davis Creek,41.750354,-120.403885
6075-QMNRR,179.1,8,0.1799,Do not intervene,-50.33,32.23,9.67,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,Doyle,40.012675,-120.101857
5966-EMAZU,781.2,2,0.331,Intervene,17.58,258.59,77.58,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Fort Bidwell,41.932207,-120.135941
0440-EKDCF,649.62,2,0.0234,Do not intervene,-55.44,15.18,4.56,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Herlong,40.198234,-120.18089
4774-HHGGS,205.74,8,0.0439,Do not intervene,-57.29,9.03,2.71,60.00,0,test,0,Correctly left alone,,Two year,Established,Low,Janesville,40.294034,-120.512622
2055-BFOCC,604.8,3,0.0713,Do not intervene,-47.06,43.14,12.94,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,Likely,41.266008,-120.490731
8180-AKMJV,160.38,9,0.5261,Do not intervene,-34.69,84.38,25.31,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Litchfield,40.507272,-120.338228
4298-OYIFC,372.42,4,0.8513,Intervene,35.11,317.04,95.11,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Loyalton,39.637471,-120.226338
5566-SOEZD,580.68,3,0.3687,Intervene,4.24,214.12,64.24,60.00,0,train,0,Correctly left alone,,One year,Established,High,Madeline,41.042003,-120.506086
9842-EFSYY,205.92,8,0.7434,Do not intervene,-14.07,153.09,45.93,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Markleeville,38.735789,-119.85798
2272-WUSPA,1196.1,1,0.1583,Do not intervene,-3.2,189.33,56.8,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Milford,40.181279,-120.392967
4584-LBNMK,177.84,9,0.0666,Do not intervene,-56.45,11.85,3.55,60.00,0,train,0,Correctly left alone,,One year,Loyal,Low,Portola,39.786755,-120.445626
3898-GUYTS,349.38,4,0.6001,Intervene,2.9,209.65,62.9,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Ravendale,40.845738,-120.322219
0930-EHUZA,549.72,3,0.1866,Do not intervene,-29.23,102.58,30.77,60.00,0,train,0,Correctly left alone,,One year,Established,High,Calpine,39.672813,-120.456699
9975-SKRNR,68.04,10,0.387,Do not intervene,-52.1,26.33,7.9,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Sierraville,39.559709,-120.345639
3703-KBKZP,268.02,6,0.7529,Intervene,0.54,201.81,60.54,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Standish,40.346634,-120.386422
4973-MGTON,911.52,1,0.0251,Do not intervene,-53.13,22.9,6.87,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Topaz,38.636052,-119.489162
3682-YEUWS,87.84,10,0.4108,Do not intervene,-49.18,36.08,10.82,60.00,0,test,0,Correctly left alone,,Month-to-month,New,Low,Tulelake,41.813521,-121.492666
1223-UNPKS,216.54,7,0.0623,Do not intervene,-55.95,13.49,4.05,60.00,0,train,0,Correctly left alone,,Two year,Established,Low,Wendel,40.345949,-120.081187
3446-QDSZF,199.8,8,0.58,Do not intervene,-25.24,115.87,34.76,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Homewood,39.117018,-120.212535
5117-IFGPS,303.48,5,0.7891,Intervene,11.85,239.49,71.85,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Tahoe City,39.178337,-120.162806
7379-FNIUJ,360.72,4,0.872,Intervene,34.36,314.53,94.36,60.00,0,train,1,False alarm,,Month-to-month,New,High,Olympic Valley,39.191797,-120.212401
1627-AFWVJ,209.52,8,0.0462,Do not intervene,-57.1,9.68,2.9,60.00,0,train,0,Correctly left alone,,Two year,Established,Low,Tahoe Vista,39.24124,-120.054765
4486-EFAEB,73.44,10,0.3271,Do not intervene,-52.79,24.02,7.21,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Low,Los Angeles,33.949255,-118.246978
0060-FUALY,341.1,4,0.564,Do not intervene,-2.28,192.39,57.72,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Los Angeles,33.964131,-118.272783
6954-OOYZZ,159.66,9,0.3958,Do not intervene,-41.04,63.19,18.96,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Medium,Los Angeles,34.048013,-118.293953
7088-FBAWU,268.38,6,0.5716,Do not intervene,-13.98,153.4,46.02,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Los Angeles,34.027337,-118.28515
8313-AFGBW,794.88,2,0.0803,Do not intervene,-40.84,63.87,19.16,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Los Angeles,34.008293,-118.346766
3097-IDVPU,180.36,8,0.4837,Do not intervene,-33.83,87.24,26.17,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Los Angeles,34.065875,-118.238728
2197-OMWGI,572.4,3,0.0773,Do not intervene,-46.72,44.27,13.28,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Los Angeles,34.043144,-118.251977
2303-PJYHN,71.46,10,0.3122,Do not intervene,-53.31,22.31,6.69,60.00,0,test,0,Correctly left alone,,Month-to-month,New,Low,Los Angeles,34.039224,-118.266293
9795-VOWON,175.32,9,0.4173,Do not intervene,-38.05,73.16,21.95,60.00,0,train,0,Correctly left alone,,One year,New,Low,Los Angeles,34.028331,-118.354338
1237-WIYYZ,70.38,10,0.2829,Do not intervene,-54.03,19.91,5.97,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Low,Los Angeles,34.052842,-118.264495
1987-AUELQ,270.54,6,0.0137,Do not intervene,-58.89,3.69,1.11,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Los Angeles,34.028735,-118.317236
7852-LECYP,337.68,4,0.7721,Intervene,18.22,260.73,78.22,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Los Angeles,34.049841,-118.33846
4822-LPTYJ,1120.5,1,0.1114,Do not intervene,-22.57,124.77,37.43,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Los Angeles,34.029043,-118.239504
8165-CBKXO,612.9,3,0.0738,Do not intervene,-46.43,45.25,13.57,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Los Angeles,34.02381,-118.156582
6527-PZFPV,149.76,9,0.0938,Do not intervene,-55.79,14.05,4.21,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Los Angeles,34.017697,-118.200577
9593-CVZKR,264.06,7,0.0292,Do not intervene,-57.68,7.72,2.32,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Los Angeles,34.046174,-118.446333
8595-SIZNC,184.32,8,0.132,Do not intervene,-52.7,24.32,7.3,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Los Angeles,34.078991,-118.263804
5236-XMZJY,214.74,8,0.1968,Do not intervene,-47.32,42.25,12.68,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,Los Angeles,34.085807,-118.206617
4827-DPADN,899.64,1,0.0345,Do not intervene,-50.7,31.0,9.3,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Los Angeles,34.078821,-118.177576
2694-CIUMO,286.38,6,0.7594,Intervene,5.24,217.47,65.24,60.00,0,train,1,False alarm,,Month-to-month,New,High,Los Angeles,34.050198,-118.210946
5846-ABOBJ,264.06,7,0.0131,Do not intervene,-58.96,3.46,1.04,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Los Angeles,34.030578,-118.399613
1439-LCGVL,138.24,9,0.1118,Do not intervene,-55.37,15.45,4.63,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Los Angeles,34.051809,-118.383843
0909-SDHNU,107.28,10,0.6995,Do not intervene,-37.49,75.04,22.51,60.00,0,train,1,False alarm,,Month-to-month,New,Low,Los Angeles,34.070291,-118.349191
4647-XXZAM,163.8,9,0.5942,Do not intervene,-30.8,97.33,29.2,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Los Angeles,34.002642,-118.287596
7740-KKCXF,108.18,10,0.3032,Do not intervene,-50.16,32.79,9.84,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Low,Los Angeles,34.110845,-118.259595
5360-XGYAZ,709.02,2,0.0488,Do not intervene,-49.63,34.58,10.37,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Los Angeles,33.994524,-118.149953
3557-HTYWR,799.74,2,0.0826,Do not intervene,-40.18,66.07,19.82,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Los Angeles,33.988543,-118.334081
8920-NAVAY,797.4,2,0.2984,Intervene,11.38,237.92,71.38,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,Los Angeles,33.954017,-118.402447
1699-TLDLZ,212.76,8,0.0682,Do not intervene,-55.65,14.52,4.35,60.00,0,train,0,Correctly left alone,,Two year,Established,Low,Los Angeles,34.108455,-118.362081
5600-PDUJF,178.2,9,0.4644,Do not intervene,-35.18,82.75,24.82,60.00,0,test,0,Correctly left alone,,Month-to-month,New,Medium,Los Angeles,33.958149,-118.308441
0567-XRHCU,474.66,3,0.0451,Do not intervene,-53.58,21.39,6.42,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Los Angeles,34.091829,-118.491244
2067-QYTCF,400.14,3,0.5873,Intervene,10.5,234.99,70.5,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Los Angeles,34.061918,-118.277939
7407-SUJIZ,74.16,10,0.2553,Do not intervene,-54.32,18.93,5.68,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Low,Los Angeles,33.92128,-118.274186
9150-KPBJQ,212.22,8,0.0642,Do not intervene,-55.91,13.63,4.09,60.00,0,train,0,Correctly left alone,,Two year,New,Low,Los Angeles,34.003553,-118.308933
0052-DCKON,833.76,1,0.2563,Intervene,4.1,213.67,64.1,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Los Angeles,34.044271,-118.185237
3654-ARMGP,957.42,1,0.0667,Do not intervene,-40.85,63.82,19.15,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Los Angeles,34.037251,-118.423573
9699-UBQFS,340.2,4,0.6736,Intervene,8.74,229.15,68.74,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Los Angeles,34.108833,-118.229715
9367-TCUYN,72.36,10,0.3293,Do not intervene,-52.85,23.83,7.15,60.00,0,test,0,Correctly left alone,,Month-to-month,New,Low,Los Angeles,34.002028,-118.430656
1261-FWTTE,124.74,10,0.5805,Do not intervene,-38.28,72.41,21.72,60.00,0,test,1,False alarm,,Month-to-month,Established,Low,Los Angeles,34.057496,-118.413959
3528-HFRIQ,188.28,8,0.2269,Do not intervene,-47.19,42.71,12.81,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,Los Angeles,34.137411,-118.328915
0708-SJDIS,234.0,7,0.4976,Do not intervene,-25.07,116.43,34.93,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,West Hollywood,34.093781,-118.381061
2073-QBVBI,255.24,7,0.248,Do not intervene,-41.01,63.3,18.99,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Los Angeles,34.102084,-118.451629
6928-ONTRW,212.76,8,0.0093,Do not intervene,-59.41,1.97,0.59,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Bell,33.970343,-118.171368
3320-VEOYC,344.16,4,0.8915,Intervene,32.04,306.8,92.04,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Beverly Hills,34.099891,-118.414338
5231-FIQPA,214.38,8,0.0336,Do not intervene,-57.84,7.2,2.16,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Beverly Hills,34.063947,-118.383001
6617-WLBQC,589.32,3,0.5236,Intervene,32.57,308.58,92.57,60.00,0,train,1,False alarm,,One year,Established,High,Beverly Hills,34.062095,-118.401508
2599-CIPQE,1180.44,1,0.0736,Do not intervene,-33.94,86.88,26.06,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Compton,33.88151,-118.234451
8774-GSBUN,274.32,6,0.0194,Do not intervene,-58.4,5.32,1.6,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Compton,33.912246,-118.236773
7326-RIGQZ,251.28,7,0.8126,Intervene,1.25,204.18,61.25,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Culver City,33.993991,-118.39704
1401-FTHFQ,144.0,9,0.0918,Do not intervene,-56.03,13.22,3.97,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Culver City,34.019323,-118.391902
0254-FNMCI,1186.92,1,0.1035,Do not intervene,-23.14,122.88,36.86,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Downey,33.940884,-118.128628
1848-LBZHY,181.08,8,0.4703,Do not intervene,-34.45,85.16,25.55,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Medium,Downey,33.921793,-118.140588
8118-TJAFG,365.4,4,0.8575,Intervene,34.0,313.32,94.0,60.00,0,test,1,False alarm,,Month-to-month,New,High,Gardena,33.890853,-118.297967
5429-LWCMV,320.94,5,0.8495,Intervene,21.79,272.64,81.79,60.00,0,train,1,False alarm,,Month-to-month,New,High,Gardena,33.876482,-118.284077
7298-IZWLY,69.84,10,0.3951,Do not intervene,-51.72,27.59,8.28,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Gardena,33.90139,-118.315697
9758-MFWGD,215.28,8,0.1639,Do not intervene,-49.41,35.29,10.59,60.00,0,test,0,Correctly left alone,,One year,Loyal,Low,Hawthorne,33.914775,-118.348083
3955-JBZZM,283.68,6,0.7722,Intervene,5.72,219.05,65.72,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Hermosa Beach,33.86532,-118.396336
4815-TUMEQ,138.96,9,0.1705,Do not intervene,-52.89,23.69,7.11,60.00,0,test,0,Correctly left alone,,One year,New,Low,Lynwood,33.923573,-118.200669
9909-IDLEK,348.48,4,0.8285,Intervene,26.61,288.71,86.61,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Malibu,34.074572,-118.831181
4092-OFQZS,148.68,9,0.1426,Do not intervene,-53.64,21.21,6.36,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Manhattan Beach,33.889632,-118.39737
1561-BWHIN,142.56,9,0.1393,Do not intervene,-54.04,19.86,5.96,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Maywood,33.988572,-118.186565
9927-DSWDF,376.56,4,0.765,Intervene,26.42,288.08,86.42,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Palos Verdes Peninsula,33.788208,-118.404955
9500-LTVBP,288.18,6,0.6196,Do not intervene,-6.44,178.54,53.56,60.00,0,test,1,False alarm,,Month-to-month,Established,High,Rancho Palos Verdes,33.753146,-118.367459
7252-NTGSS,162.54,9,0.6245,Do not intervene,-29.55,101.51,30.45,60.00,0,test,1,False alarm,,Month-to-month,New,Medium,Redondo Beach,33.830453,-118.384565
8149-AIQCG,263.34,7,0.5821,Do not intervene,-14.02,153.28,45.98,60.00,0,test,1,False alarm,,Month-to-month,Loyal,High,Redondo Beach,33.873395,-118.37019
1360-JYXKQ,713.52,2,0.3531,Intervene,15.58,251.95,75.58,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,South Gate,33.944624,-118.192615
0899-WZRSD,379.26,4,0.6533,Intervene,14.33,247.75,74.33,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Marina Del Rey,33.977468,-118.445475
3255-GRXMG,164.34,9,0.417,Do not intervene,-39.44,68.52,20.56,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Playa Del Rey,33.947305,-118.439841
4828-FAZPK,287.82,6,0.7418,Intervene,4.05,213.51,64.05,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Inglewood,33.956445,-118.358634
6094-ZIVKX,392.04,3,0.0478,Do not intervene,-54.37,18.75,5.63,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Inglewood,33.975332,-118.355252
6925-BAYGL,271.08,6,0.0234,Do not intervene,-58.1,6.34,1.9,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Inglewood,33.936291,-118.332639
3262-EIDHV,914.76,1,0.0377,Do not intervene,-49.64,34.53,10.36,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Inglewood,33.936827,-118.359824
7354-OIJLX,273.06,6,0.8562,Intervene,10.14,233.8,70.14,60.00,0,train,1,False alarm,,Month-to-month,New,High,Inglewood,33.958134,-118.330905
1376-HHBDV,175.68,9,0.3654,Do not intervene,-40.74,64.2,19.26,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Medium,Santa Monica,34.015481,-118.493231
6133-OZILE,126.72,9,0.6098,Do not intervene,-36.82,77.28,23.18,60.00,0,train,1,False alarm,,Month-to-month,Established,Medium,Santa Monica,34.031529,-118.491156
4135-FRWKJ,549.0,3,0.1648,Do not intervene,-32.86,90.45,27.14,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Santa Monica,34.026334,-118.474222
6551-ZCOTS,179.28,8,0.0942,Do not intervene,-54.93,16.88,5.07,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Torrance,33.840399,-118.353714
7191-ADRGF,586.44,3,0.1161,Do not intervene,-39.57,68.1,20.43,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Torrance,33.867257,-118.330794
5018-LXQQG,238.68,7,0.3555,Do not intervene,-34.55,84.84,25.45,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Torrance,33.807882,-118.347957
6892-BOGQE,225.72,7,0.0104,Do not intervene,-59.3,2.34,0.7,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Whittier,34.007353,-118.033683
1746-TGTWV,271.26,6,0.7682,Intervene,2.52,208.39,62.52,60.00,0,train,1,False alarm,,Month-to-month,New,High,Whittier,33.929704,-118.01208
5995-SNNEW,376.02,4,0.8278,Intervene,33.38,311.28,93.38,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Whittier,33.960891,-118.032222
8050-WYBND,356.04,4,0.4051,Do not intervene,-16.73,144.24,43.27,60.00,0,train,0,Correctly left alone,,One year,Established,Medium,Whittier,33.976678,-118.065875
2821-WARNZ,140.04,9,0.0425,Do not intervene,-58.22,5.95,1.78,60.00,0,test,0,Correctly left alone,,One year,Loyal,Low,Buena Park,33.845706,-118.012204
4879-GZLFH,331.74,4,0.6447,Intervene,4.17,213.89,64.17,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Buena Park,33.874224,-117.993368
8314-HTWVE,214.38,8,0.0885,Do not intervene,-54.31,18.97,5.69,60.00,0,train,0,Correctly left alone,,Two year,New,Low,Cypress,33.818477,-118.038307
9402-ROUMJ,721.8,2,0.2168,Do not intervene,-13.06,156.46,46.94,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,La Habra,33.940619,-117.9513
2507-QZPQS,344.52,4,0.8392,Intervene,26.73,289.1,86.73,60.00,0,train,1,False alarm,,Month-to-month,Established,High,La Mirada,33.902045,-118.008961
7159-NOKYQ,1006.02,1,0.1362,Do not intervene,-18.89,137.02,41.11,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Montebello,34.015217,-118.109962
5707-ZMDJP,752.76,2,0.053,Do not intervene,-48.02,39.92,11.98,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Norwalk,33.905963,-118.08263
8779-YIQQA,142.56,9,0.1322,Do not intervene,-54.34,18.85,5.66,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Pico Rivera,33.989524,-118.089299
7136-IHZJA,256.86,7,0.3491,Do not intervene,-33.1,89.67,26.9,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,High,Santa Fe Springs,33.933565,-118.062611
8966-OIQHG,149.4,9,0.0988,Do not intervene,-55.57,14.75,4.43,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Stanton,33.801869,-117.995068
7074-STDCN,146.16,9,0.5439,Do not intervene,-36.15,79.5,23.85,60.00,0,test,1,False alarm,,Month-to-month,Loyal,Medium,Artesia,33.867593,-118.080637
8739-QOTTN,73.26,10,0.4032,Do not intervene,-51.14,29.54,8.86,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Avalon,33.391181,-118.421305
1399-OUPJN,213.3,8,0.0146,Do not intervene,-59.07,3.11,0.93,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Bellflower,33.887676,-118.127289
0277-BKSQP,195.84,8,0.6204,Do not intervene,-23.55,121.5,36.45,60.00,0,test,1,False alarm,,Month-to-month,New,Medium,Harbor City,33.798266,-118.300237
5774-XZTQC,73.62,10,0.369,Do not intervene,-51.85,27.16,8.15,60.00,0,test,0,Correctly left alone,,Month-to-month,New,Low,Lakewood,33.841027,-118.078097
2676-SSLTO,714.42,2,0.0756,Do not intervene,-43.81,53.98,16.19,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Hawaiian Gardens,33.830431,-118.074071
6266-QHOJZ,646.92,2,0.2438,Do not intervene,-12.69,157.71,47.31,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,Lomita,33.794209,-118.317354
7269-JISCY,324.36,5,0.0853,Do not intervene,-51.7,27.68,8.3,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Los Alamitos,33.79499,-118.065591
0363-SVHYR,937.98,1,0.0295,Do not intervene,-51.7,27.67,8.3,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Paramount,33.897122,-118.164432
8547-NSBBO,348.3,4,0.6655,Intervene,9.54,231.79,69.54,60.00,0,train,1,False alarm,,Month-to-month,Established,High,San Pedro,33.736387,-118.284363
6591-QGOYB,383.94,3,0.7514,Intervene,26.55,288.5,86.55,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Surfside,33.728273,-118.085304
9070-BCKQP,1189.62,1,0.1115,Do not intervene,-20.2,132.66,39.8,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Wilmington,33.782068,-118.262263
6421-SZVEM,596.52,3,0.3967,Intervene,10.99,236.62,70.99,60.00,0,test,0,Correctly left alone,,One year,Established,High,Carson,33.822295,-118.26411
1328-EUZHC,217.08,7,0.0661,Do not intervene,-55.69,14.36,4.31,60.00,0,test,0,Correctly left alone,,Two year,Established,Low,Carson,33.859171,-118.252272
